,data_datetime,precipitation,cloudrate,dswrf,visibility,precipitation_probability,apparent_temperature,pressure,wind_speed,humidity,precipitation_diff,cloudrate_diff,dswrf_diff,visibility_diff,precipitation_probability_diff,apparent_temperature_diff,pressure_diff,wind_speed_diff,humidity_diff,minute_of_day,distance_max
115,2025-06-26 19:00:00,0.0,0.95,1.02,13.64,0,29.1,100501.94,14.26,0.85,-0.2041,0.1399999999999999,-125.96000000000001,-3.2399999999999984,-27.0,-0.5,173.69000000000233,9.3,0.30999999999999994,19.0,-420
116,2025-06-26 20:00:00,0.0,0.86,0.0,12.31,0,29.3,100508.5,7.42,0.88,0.0,-0.08999999999999997,-1.02,-1.33,0.0,0.1999999999999993,6.559999999997672,-6.84,0.030000000000000027,20.0,-480
117,2025-06-26 21:00:00,0.0,0.79,0.0,10.73,0,30.9,100518.56,1.33,0.89,0.0,-0.06999999999999995,0.0,-1.58,0.0,1.5999999999999979,10.059999999997672,-6.09,0.010000000000000009,21.0,-540
118,2025-06-26 22:00:00,0.0,0.66,0.0,9.37,0,31.4,100505.45,2.1,0.84,0.0,-0.13,0.0,-1.3600000000000012,0.0,0.5,-13.110000000000582,0.77,-0.050000000000000044,22.0,-600
119,2025-06-26 23:00:00,0.0,0.5,0.0,8.86,0,30.8,100462.92,4.67,0.82,0.0,-0.16000000000000003,0.0,-0.5099999999999998,0.0,-0.5999999999999979,-42.529999999998836,2.57,-0.020000000000000018,23.0,-660
120,2025-06-27 00:00:00,0.0,0.94,0.0,8.82,0,30.5,100435.49,4.97,0.85,0.0,0.43999999999999995,0.0,-0.03999999999999915,0.0,-0.3000000000000007,-27.429999999993015,0.2999999999999998,0.030000000000000027,0.0,720
121,2025-06-27 01:00:00,0.0,0.68,0.0,9.24,0,29.5,100384.09,6.59,0.86,0.0,-0.2599999999999999,0.0,0.41999999999999993,0.0,-1.0,-51.40000000000873,1.62,0.010000000000000009,1.0,660
122,2025-06-27 02:00:00,0.0,0.06,0.0,9.97,0,29.2,100337.77,6.98,0.91,0.0,-0.6200000000000001,0.0,0.7300000000000004,0.0,-0.3000000000000007,-46.31999999999243,0.39000000000000057,0.050000000000000044,2.0,600
123,2025-06-27 03:00:00,0.0,0.01,0.0,10.31,0,29.0,100320.67,6.84,0.9,0.0,-0.049999999999999996,0.0,0.33999999999999986,0.0,-0.1999999999999993,-17.10000000000582,-0.14000000000000057,-0.010000000000000009,3.0,540
124,2025-06-27 04:00:00,0.0,1.0,0.0,8.95,0,29.7,100328.21,6.37,0.91,0.0,0.99,0.0,-1.3600000000000012,0.0,0.6999999999999993,7.540000000008149,-0.46999999999999975,0.010000000000000009,4.0,480
125,2025-06-27 05:00:00,0.0,1.0,0.0,8.64,0,29.4,100405.7,4.52,0.89,0.0,0.0,0.0,-0.3099999999999987,0.0,-0.3000000000000007,77.48999999999069,-1.8500000000000005,-0.020000000000000018,5.0,420
126,2025-06-27 06:00:00,0.0,1.0,91.64,8.27,0,29.7,100433.25,4.23,0.91,0.0,0.0,91.64,-0.370000000000001,0.0,0.3000000000000007,27.55000000000291,-0.28999999999999915,0.020000000000000018,6.0,360
127,2025-06-27 07:00:00,0.0,1.0,292.8,8.12,0,30.9,100461.66,3.94,0.9,0.0,0.0,201.16000000000003,-0.15000000000000036,0.0,1.1999999999999993,28.410000000003492,-0.2900000000000005,-0.010000000000000009,7.0,300
128,2025-06-27 08:00:00,0.0,0.93,500.95,8.23,0,33.8,100476.67,4.02,0.88,0.0,-0.06999999999999995,208.14999999999998,0.11000000000000121,0.0,2.8999999999999986,15.009999999994761,0.07999999999999963,-0.020000000000000018,8.0,240
129,2025-06-27 09:00:00,0.0,0.79,687.58,10.91,0,35.6,100473.83,4.18,0.79,0.0,-0.14,186.63000000000005,2.6799999999999997,0.0,1.8000000000000043,-2.8399999999965075,0.16000000000000014,-0.08999999999999997,9.0,180
130,2025-06-27 10:00:00,0.0,0.54,835.52,13.58,0,36.5,100466.22,4.17,0.7,0.0,-0.25,147.93999999999994,2.67,0.0,0.8999999999999986,-7.610000000000582,-0.009999999999999787,-0.09000000000000008,10.0,120
131,2025-06-27 11:00:00,0.0,0.63,933.8,15.73,0,38.8,100439.98,1.07,0.64,0.0,0.08999999999999997,98.27999999999997,2.1500000000000004,0.0,2.299999999999997,-26.24000000000524,-3.0999999999999996,-0.05999999999999994,11.0,60
132,2025-06-27 12:00:00,0.0,0.54,971.5,15.53,0,40.4,100392.98,0.47,0.64,0.0,-0.08999999999999997,37.700000000000045,-0.20000000000000107,0.0,1.6000000000000014,-47.0,-0.6000000000000001,0.0,12.0,0
133,2025-06-27 13:00:00,0.0,0.84,945.3,17.58,0,40.7,100340.41,1.82,0.58,0.0,0.29999999999999993,-26.200000000000045,2.049999999999999,0.0,0.30000000000000426,-52.56999999999243,1.35,-0.06000000000000005,13.0,-60
134,2025-06-27 14:00:00,0.0,0.86,838.86,17.33,0,40.6,100302.83,5.4,0.51,0.0,0.020000000000000018,-106.43999999999994,-0.25,0.0,-0.10000000000000142,-37.580000000001746,3.58,-0.06999999999999995,14.0,-120
135,2025-06-27 15:00:00,0.0,0.67,704.52,16.34,0,40.7,100255.27,10.3,0.52,0.0,-0.18999999999999995,-134.34000000000003,-0.9899999999999984,0.0,0.10000000000000142,-47.55999999999767,4.9,0.010000000000000009,15.0,-180
136,2025-06-27 16:00:00,0.08,0.72,493.73,17.22,39,39.5,100234.95,14.14,0.49,0.08,0.04999999999999993,-210.78999999999996,0.879999999999999,39.0,-1.2000000000000028,-20.320000000006985,3.84,-0.030000000000000027,16.0,-240
137,2025-06-27 17:00:00,0.0,0.98,327.19,9.27,0,30.4,100287.12,15.99,0.49,-0.08,0.26,-166.54000000000002,-7.949999999999999,-39.0,-9.100000000000001,52.169999999998254,1.8499999999999996,0.0,17.0,-300
138,2025-06-27 18:00:00,0.0,1.0,39.42,10.08,0,33.7,100364.59,7.51,0.66,0.0,0.020000000000000018,-287.77,0.8100000000000005,0.0,3.3000000000000043,77.47000000000116,-8.48,0.17000000000000004,18.0,-360
139,2025-06-27 19:00:00,0.0,1.0,1.27,11.25,0,32.2,100326.8,7.9,0.69,0.0,0.0,-38.15,1.17,0.0,-1.5,-37.7899999999936,0.39000000000000057,0.029999999999999916,19.0,-420
140,2025-06-27 20:00:00,0.2745,0.99,0.0,10.41,53,32.1,100418.28,3.13,0.7,0.2745,-0.010000000000000009,-1.27,-0.8399999999999999,53.0,-0.10000000000000142,91.47999999999593,-4.7700000000000005,0.010000000000000009,20.0,-480
141,2025-06-27 21:00:00,0.0,0.6,0.0,9.95,0,32.3,100424.69,4.94,0.77,-0.2745,-0.39,0.0,-0.46000000000000085,-53.0,0.19999999999999574,6.4100000000034925,1.8100000000000005,0.07000000000000006,21.0,-540
142,2025-06-27 22:00:00,0.0,0.58,0.0,9.51,0,31.3,100417.64,4.72,0.71,0.0,-0.020000000000000018,0.0,-0.4399999999999995,0.0,-0.9999999999999964,-7.05000000000291,-0.22000000000000064,-0.06000000000000005,22.0,-600
143,2025-06-27 23:00:00,0.0,0.38,0.0,8.39,0,29.8,100436.14,4.54,0.79,0.0,-0.19999999999999996,0.0,-1.1199999999999992,0.0,-1.5,18.5,-0.17999999999999972,0.08000000000000007,23.0,-660
144,2025-06-28 00:00:00,0.0,0.56,0.0,8.23,0,28.5,100423.14,6.54,0.78,0.0,0.18000000000000005,0.0,-0.16000000000000014,0.0,-1.3000000000000007,-13.0,2.0,-0.010000000000000009,0.0,720
145,2025-06-28 01:00:00,0.0,0.74,0.0,8.87,0,28.5,100350.45,6.54,0.78,0.0,0.17999999999999994,0.0,0.6399999999999988,0.0,0.0,-72.69000000000233,0.0,0.0,1.0,660
146,2025-06-28 02:00:00,0.0,0.09,0.0,9.32,0,28.4,100305.81,6.27,0.77,0.0,-0.65,0.0,0.45000000000000107,0.0,-0.10000000000000142,-44.63999999999942,-0.27000000000000046,-0.010000000000000009,2.0,600
147,2025-06-28 03:00:00,0.0,0.22,0.0,9.13,0,28.4,100257.28,5.2,0.81,0.0,0.13,0.0,-0.1899999999999995,0.0,0.0,-48.529999999998836,-1.0699999999999994,0.040000000000000036,3.0,540
148,2025-06-28 04:00:00,0.0,0.51,0.0,9.7,0,27.7,100242.19,5.75,0.82,0.0,0.29000000000000004,0.0,0.5699999999999985,0.0,-0.6999999999999993,-15.089999999996508,0.5499999999999998,0.009999999999999898,4.0,480
149,2025-06-28 05:00:00,0.0,0.28,0.0,9.11,0,27.6,100319.66,5.68,0.87,0.0,-0.22999999999999998,0.0,-0.5899999999999999,0.0,-0.09999999999999787,77.47000000000116,-0.07000000000000028,0.050000000000000044,5.0,420
150,2025-06-28 06:00:00,0.0,0.08,95.02,8.12,0,28.2,100326.89,4.94,0.89,0.0,-0.2,95.02,-0.9900000000000002,0.0,0.5999999999999979,7.2299999999959255,-0.7399999999999993,0.020000000000000018,6.0,360
151,2025-06-28 07:00:00,0.0,0.08,297.12,9.94,0,29.2,100332.45,5.47,0.85,0.0,0.0,202.10000000000002,1.8200000000000003,0.0,1.0,5.559999999997672,0.5299999999999994,-0.040000000000000036,7.0,300
152,2025-06-28 08:00:00,0.0,0.01,507.05,12.48,0,31.1,100329.41,7.21,0.81,0.0,-0.07,209.93,2.540000000000001,0.0,1.9000000000000021,-3.039999999993597,1.7400000000000002,-0.039999999999999925,8.0,240
153,2025-06-28 09:00:00,0.0,0.0,694.26,13.37,0,32.6,100313.36,8.16,0.72,0.0,-0.01,187.20999999999998,0.8899999999999988,0.0,1.5,-16.05000000000291,0.9500000000000002,-0.09000000000000008,9.0,180
154,2025-06-28 10:00:00,0.0,0.08,842.74,14.5,0,35.0,100302.64,8.71,0.65,0.0,0.08,148.48000000000002,1.1300000000000008,0.0,2.3999999999999986,-10.720000000001164,0.5500000000000007,-0.06999999999999995,10.0,120
155,2025-06-28 11:00:00,0.0,0.14,934.98,17.06,0,36.6,100290.86,6.34,0.64,0.0,0.06000000000000001,92.24000000000001,2.5599999999999987,0.0,1.6000000000000014,-11.779999999998836,-2.370000000000001,-0.010000000000000009,11.0,60
156,2025-06-28 12:00:00,0.0,0.09,971.41,20.05,0,38.4,100245.78,4.66,0.59,0.0,-0.05000000000000002,36.42999999999995,2.990000000000002,0.0,1.7999999999999972,-45.080000000001746,-1.6799999999999997,-0.050000000000000044,12.0,0
157,2025-06-28 13:00:00,0.0,0.35,947.2,20.17,0,39.5,100176.27,3.39,0.57,0.0,0.26,-24.209999999999923,0.120000000000001,0.0,1.1000000000000014,-69.50999999999476,-1.27,-0.020000000000000018,13.0,-60
158,2025-06-28 14:00:00,0.0,0.88,864.96,19.69,0,40.3,100119.55,3.36,0.53,0.0,0.53,-82.24000000000001,-0.4800000000000004,0.0,0.7999999999999972,-56.720000000001164,-0.03000000000000025,-0.039999999999999925,14.0,-120
159,2025-06-28 15:00:00,0.1238,0.67,721.12,19.26,43,36.1,100042.8,8.72,0.52,0.1238,-0.20999999999999996,-143.84000000000003,-0.4299999999999997,43.0,-4.199999999999996,-76.75,5.360000000000001,-0.010000000000000009,15.0,-180
160,2025-06-28 16:00:00,0.08,0.18,356.98,21.37,32,34.0,99947.84,8.66,0.57,-0.04379999999999999,-0.49000000000000005,-364.14,2.1099999999999994,-11.0,-2.1000000000000014,-94.9600000000064,-0.0600000000000005,0.04999999999999993,16.0,-240
161,2025-06-28 17:00:00,1.1783,0.34,5.16,21.26,97,30.6,99996.66,12.09,0.6,1.0982999999999998,0.16000000000000003,-351.82,-0.10999999999999943,65.0,-3.3999999999999986,48.820000000006985,3.4299999999999997,0.030000000000000027,17.0,-300
162,2025-06-28 18:00:00,1.5859,0.3,77.77,18.42,88,29.6,100170.39,7.75,0.69,0.4076000000000002,-0.040000000000000036,72.61,-2.84,-9.0,-1.0,173.72999999999593,-4.34,0.08999999999999997,18.0,-360
163,2025-06-28 19:00:00,2.0628,0.77,1.08,5.25,98,25.5,100244.4,19.33,0.81,0.4769000000000001,0.47000000000000003,-76.69,-13.170000000000002,10.0,-4.100000000000001,74.00999999999476,11.579999999999998,0.1200000000000001,19.0,-420
164,2025-06-28 20:00:00,1.385,0.73,0.0,5.81,99,27.8,100320.09,5.3,0.88,-0.6778000000000002,-0.040000000000000036,-1.08,0.5599999999999996,1.0,2.3000000000000007,75.69000000000233,-14.029999999999998,0.06999999999999995,20.0,-480
165,2025-06-28 21:00:00,0.0,0.68,0.0,7.22,0,27.0,100318.95,9.3,0.92,-1.385,-0.04999999999999993,0.0,1.4100000000000001,-99.0,-0.8000000000000007,-1.139999999999418,4.000000000000001,0.040000000000000036,21.0,-540
166,2025-06-28 22:00:00,0.0,0.9,0.0,10.98,0,27.7,100256.38,7.1,0.92,0.0,0.21999999999999997,0.0,3.7600000000000007,0.0,0.6999999999999993,-62.56999999999243,-2.200000000000001,0.0,22.0,-600
167,2025-06-28 23:00:00,0.0,0.51,0.0,10.91,0,26.6,100266.03,8.9,0.92,0.0,-0.39,0.0,-0.07000000000000028,0.0,-1.0999999999999979,9.64999999999418,1.8000000000000007,0.0,23.0,-660
168,2025-06-29 00:00:00,0.0,0.02,0.0,9.59,0,26.4,100230.16,8.66,0.94,0.0,-0.49,0.0,-1.3200000000000003,0.0,-0.20000000000000284,-35.86999999999534,-0.2400000000000002,0.019999999999999907,0.0,720
169,2025-06-29 01:00:00,0.0,0.0,0.0,9.22,0,26.8,100189.7,8.03,0.93,0.0,-0.02,0.0,-0.3699999999999992,0.0,0.40000000000000213,-40.4600000000064,-0.6300000000000008,-0.009999999999999898,1.0,660
170,2025-06-29 02:00:00,0.0,0.0,0.0,9.67,0,26.6,100141.59,7.62,0.94,0.0,0.0,0.0,0.4499999999999993,0.0,-0.1999999999999993,-48.11000000000058,-0.40999999999999925,0.009999999999999898,2.0,600
171,2025-06-29 03:00:00,0.0,0.0,0.0,9.8,0,26.9,100117.06,6.89,0.94,0.0,0.0,0.0,0.13000000000000078,0.0,0.29999999999999716,-24.529999999998836,-0.7300000000000004,0.0,3.0,540
172,2025-06-29 04:00:00,0.0,0.0,0.0,10.04,0,26.8,100127.59,7.69,0.94,0.0,0.0,0.0,0.23999999999999844,0.0,-0.09999999999999787,10.529999999998836,0.8000000000000007,0.0,4.0,480
173,2025-06-29 05:00:00,0.0,0.0,0.0,10.49,0,26.9,100179.19,6.99,0.94,0.0,0.0,0.0,0.45000000000000107,0.0,0.09999999999999787,51.60000000000582,-0.7000000000000002,0.0,5.0,420
174,2025-06-29 06:00:00,0.0,0.14,95.22,13.38,0,26.9,100216.96,6.88,0.94,0.0,0.14,95.22,2.8900000000000006,0.0,0.0,37.770000000004075,-0.11000000000000032,0.0,6.0,360
175,2025-06-29 07:00:00,0.0,0.3,298.14,13.73,0,28.3,100261.14,8.32,0.94,0.0,0.15999999999999998,202.92,0.34999999999999964,0.0,1.4000000000000021,44.179999999993015,1.4400000000000004,0.0,7.0,300
176,2025-06-29 08:00:00,0.0,0.03,506.81,14.61,0,29.1,100310.0,10.24,0.86,0.0,-0.27,208.67000000000002,0.879999999999999,0.0,0.8000000000000007,48.86000000000058,1.92,-0.07999999999999996,8.0,240
177,2025-06-29 09:00:00,0.0,0.0,692.02,16.04,0,31.5,100296.06,9.92,0.82,0.0,-0.03,185.20999999999998,1.4299999999999997,0.0,2.3999999999999986,-13.940000000002328,-0.3200000000000003,-0.040000000000000036,9.0,180
178,2025-06-29 10:00:00,0.0,0.0,839.72,17.14,0,33.4,100290.25,10.83,0.76,0.0,0.0,147.70000000000005,1.1000000000000014,0.0,1.8999999999999986,-5.809999999997672,0.9100000000000001,-0.05999999999999994,10.0,120
179,2025-06-29 11:00:00,0.0,0.0,937.26,18.71,0,34.9,100234.62,10.39,0.68,0.0,0.0,97.53999999999996,1.5700000000000003,0.0,1.5,-55.63000000000466,-0.4399999999999995,-0.07999999999999996,11.0,60
180,2025-06-29 12:00:00,0.0,0.03,975.8,20.12,0,36.4,100187.3,8.95,0.66,0.0,0.03,38.539999999999964,1.4100000000000001,0.0,1.5,-47.31999999999243,-1.4400000000000013,-0.020000000000000018,12.0,0
181,2025-06-29 13:00:00,0.0,0.26,953.52,21.04,0,37.3,100122.36,7.92,0.61,0.0,0.23,-22.279999999999973,0.9199999999999982,0.0,0.8999999999999986,-64.94000000000233,-1.0299999999999994,-0.050000000000000044,13.0,-60
182,2025-06-29 14:00:00,0.0,0.26,870.23,21.73,0,38.0,100063.67,8.33,0.53,0.0,0.0,-83.28999999999996,0.6900000000000013,0.0,0.7000000000000028,-58.69000000000233,0.41000000000000014,-0.07999999999999996,14.0,-120
183,2025-06-29 15:00:00,0.0,0.03,734.59,23.67,0,38.9,100033.02,9.63,0.53,0.0,-0.23,-135.64,1.9400000000000013,0.0,0.8999999999999986,-30.64999999999418,1.3000000000000007,0.0,15.0,-180
184,2025-06-29 16:00:00,0.0,0.17,556.0,22.13,0,37.9,99964.17,12.2,0.56,0.0,0.14,-178.59000000000003,-1.5400000000000027,0.0,-1.0,-68.85000000000582,2.5699999999999985,0.030000000000000027,16.0,-240
185,2025-06-29 17:00:00,0.0,0.07,357.94,22.29,0,37.1,100009.53,10.25,0.55,0.0,-0.1,-198.06,0.16000000000000014,0.0,-0.7999999999999972,45.36000000000058,-1.9499999999999993,-0.010000000000000009,17.0,-300
186,2025-06-29 18:00:00,0.0,0.07,155.52,21.27,0,33.4,100057.94,11.89,0.57,0.0,0.0,-202.42,-1.0199999999999996,0.0,-3.700000000000003,48.41000000000349,1.6400000000000006,0.019999999999999907,18.0,-360
187,2025-06-29 19:00:00,0.0,0.53,2.59,18.03,0,34.0,100141.98,11.36,0.56,0.0,0.46,-152.93,-3.2399999999999984,0.0,0.6000000000000014,84.0399999999936,-0.5300000000000011,-0.009999999999999898,19.0,-420
188,2025-06-29 20:00:00,0.0,0.91,0.0,15.25,0,33.5,100173.55,9.18,0.55,0.0,0.38,-2.59,-2.780000000000001,0.0,-0.5,31.570000000006985,-2.1799999999999997,-0.010000000000000009,20.0,-480
189,2025-06-29 21:00:00,0.0,1.0,0.0,12.81,0,33.1,100279.88,14.48,0.54,0.0,0.08999999999999997,0.0,-2.4399999999999995,0.0,-0.3999999999999986,106.33000000000175,5.300000000000001,-0.010000000000000009,21.0,-540
190,2025-06-29 22:00:00,0.0,0.95,0.0,11.86,0,33.0,100314.22,10.43,0.6,0.0,-0.050000000000000044,0.0,-0.9500000000000011,0.0,-0.10000000000000142,34.33999999999651,-4.050000000000001,0.05999999999999994,22.0,-600
191,2025-06-29 23:00:00,0.0,0.86,0.0,12.02,0,34.1,100240.56,4.77,0.66,0.0,-0.08999999999999997,0.0,0.16000000000000014,0.0,1.1000000000000014,-73.66000000000349,-5.66,0.06000000000000005,23.0,-660
192,2025-06-30 00:00:00,0.0,0.69,0.0,12.28,0,32.7,100235.64,6.24,0.68,0.0,-0.17000000000000004,0.0,0.2599999999999998,0.0,-1.3999999999999986,-4.919999999998254,1.4700000000000006,0.020000000000000018,0.0,720
193,2025-06-30 01:00:00,0.0,1.0,0.0,12.43,0,33.2,100202.12,5.94,0.76,0.0,0.31000000000000005,0.0,0.15000000000000036,0.0,0.5,-33.520000000004075,-0.2999999999999998,0.07999999999999996,1.0,660
194,2025-06-30 02:00:00,0.0,0.49,0.0,12.44,0,32.7,100213.03,6.16,0.73,0.0,-0.51,0.0,0.009999999999999787,0.0,-0.5,10.910000000003492,0.21999999999999975,-0.030000000000000027,2.0,600
195,2025-06-30 03:00:00,0.0,1.0,0.0,12.08,0,32.4,100227.19,5.78,0.76,0.0,0.51,0.0,-0.35999999999999943,0.0,-0.30000000000000426,14.160000000003492,-0.3799999999999999,0.030000000000000027,3.0,540
196,2025-06-30 04:00:00,0.0,0.06,0.0,10.91,0,32.2,100253.09,6.0,0.75,0.0,-0.94,0.0,-1.17,0.0,-0.19999999999999574,25.89999999999418,0.21999999999999975,-0.010000000000000009,4.0,480
197,2025-06-30 05:00:00,0.0,0.39,0.0,10.67,0,31.9,100318.03,7.19,0.75,0.0,0.33,0.0,-0.2400000000000002,0.0,-0.30000000000000426,64.94000000000233,1.1900000000000004,0.0,5.0,420
198,2025-06-30 06:00:00,0.0,0.67,82.94,10.76,0,31.6,100382.89,7.46,0.74,0.0,0.28,82.94,0.08999999999999986,0.0,-0.29999999999999716,64.86000000000058,0.2699999999999996,-0.010000000000000009,6.0,360
199,2025-06-30 07:00:00,0.0,0.76,269.05,10.9,0,32.5,100433.84,9.56,0.76,0.0,0.08999999999999997,186.11,0.14000000000000057,0.0,0.8999999999999986,50.94999999999709,2.1000000000000005,0.020000000000000018,7.0,300
200,2025-06-30 08:00:00,0.0,0.59,448.91,11.51,0,32.6,100432.53,10.3,0.7,0.0,-0.17000000000000004,179.86,0.6099999999999994,0.0,0.10000000000000142,-1.3099999999976717,0.7400000000000002,-0.06000000000000005,8.0,240
201,2025-06-30 09:00:00,0.08,0.5,649.24,11.93,26,32.5,100436.19,12.3,0.7,0.08,-0.08999999999999997,200.32999999999998,0.41999999999999993,26.0,-0.10000000000000142,3.6600000000034925,2.0,0.0,9.0,180
202,2025-06-30 10:00:00,0.0,0.21,763.34,14.13,0,33.5,100432.64,14.02,0.71,-0.08,-0.29000000000000004,114.10000000000002,2.200000000000001,-26.0,1.0,-3.5500000000029104,1.7199999999999989,0.010000000000000009,10.0,120
203,2025-06-30 11:00:00,0.0,0.21,157.48,17.33,0,36.3,100435.48,8.01,0.69,0.0,0.0,-605.86,3.1999999999999975,0.0,2.799999999999997,2.8399999999965075,-6.01,-0.020000000000000018,11.0,60
204,2025-06-30 12:00:00,0.0,0.01,908.56,19.7,0,37.6,100406.84,10.61,0.66,0.0,-0.19999999999999998,751.0799999999999,2.370000000000001,0.0,1.3000000000000043,-28.639999999999418,2.5999999999999996,-0.029999999999999916,12.0,0
205,2025-06-30 13:00:00,0.0,0.22,877.72,21.67,0,36.6,100352.12,10.16,0.56,0.0,0.21,-30.839999999999918,1.9700000000000024,0.0,-1.0,-54.720000000001164,-0.4499999999999993,-0.09999999999999998,13.0,-60
206,2025-06-30 14:00:00,0.0,0.36,858.0,23.09,0,38.1,100306.38,9.66,0.57,0.0,0.13999999999999999,-19.720000000000027,1.4199999999999982,0.0,1.5,-45.73999999999069,-0.5,0.009999999999999898,14.0,-120
207,2025-06-30 15:00:00,0.0,0.29,729.3,25.32,0,38.9,100292.06,9.87,0.55,0.0,-0.07,-128.70000000000005,2.2300000000000004,0.0,0.7999999999999972,-14.320000000006985,0.20999999999999908,-0.019999999999999907,15.0,-180
208,2025-06-30 16:00:00,0.0,0.58,556.09,22.48,0,38.0,100255.19,9.41,0.52,0.0,0.29,-173.20999999999992,-2.84,0.0,-0.8999999999999986,-36.86999999999534,-0.4599999999999991,-0.030000000000000027,16.0,-240
209,2025-06-30 17:00:00,0.0,0.36,360.09,21.44,0,37.3,100264.77,7.12,0.51,0.0,-0.21999999999999997,-196.00000000000006,-1.0399999999999991,0.0,-0.7000000000000028,9.580000000001746,-2.29,-0.010000000000000009,17.0,-300
210,2025-06-30 18:00:00,0.0,0.51,161.3,19.64,0,33.7,100289.84,12.67,0.55,0.0,0.15000000000000002,-198.78999999999996,-1.8000000000000007,0.0,-3.5999999999999943,25.069999999992433,5.55,0.040000000000000036,18.0,-360
211,2025-06-30 19:00:00,0.0,0.64,2.66,16.43,0,33.3,100314.68,10.2,0.59,0.0,0.13,-158.64000000000001,-3.210000000000001,0.0,-0.4000000000000057,24.839999999996508,-2.4700000000000006,0.039999999999999925,19.0,-420
212,2025-06-30 20:00:00,0.0,0.7,0.0,11.44,0,33.3,100334.38,8.48,0.62,0.0,0.05999999999999994,-2.66,-4.99,0.0,0.0,19.70000000001164,-1.7199999999999989,0.030000000000000027,20.0,-480
213,2025-06-30 21:00:00,0.0,0.53,0.0,9.45,0,32.6,100400.55,10.08,0.65,0.0,-0.16999999999999993,0.0,-1.9900000000000002,0.0,-0.6999999999999957,66.16999999999825,1.5999999999999996,0.030000000000000027,21.0,-540
214,2025-06-30 22:00:00,0.0,0.31,0.0,8.95,0,32.4,100437.41,9.99,0.69,0.0,-0.22000000000000003,0.0,-0.5,0.0,-0.20000000000000284,36.86000000000058,-0.08999999999999986,0.039999999999999925,22.0,-600
215,2025-06-30 23:00:00,0.0,0.08,0.0,8.5,0,32.4,100465.02,10.83,0.71,0.0,-0.22999999999999998,0.0,-0.4499999999999993,0.0,0.0,27.610000000000582,0.8399999999999999,0.020000000000000018,23.0,-660
216,2025-07-01 00:00:00,0.0,0.03,0.0,9.2,0,31.9,100454.34,11.33,0.74,0.0,-0.05,0.0,0.6999999999999993,0.0,-0.5,-10.680000000007567,0.5,0.030000000000000027,0.0,720
217,2025-07-01 01:00:00,0.0,0.02,0.0,9.9,0,31.7,100454.44,9.94,0.77,0.0,-0.009999999999999998,0.0,0.7000000000000011,0.0,-0.1999999999999993,0.10000000000582077,-1.3900000000000006,0.030000000000000027,1.0,660
218,2025-07-01 02:00:00,0.0,0.02,0.0,10.85,0,31.5,100467.22,9.91,0.8,0.0,0.0,0.0,0.9499999999999993,0.0,-0.1999999999999993,12.779999999998836,-0.02999999999999936,0.030000000000000027,2.0,600
219,2025-07-01 03:00:00,0.0,0.0,0.0,10.99,0,31.9,100463.06,11.5,0.78,0.0,-0.02,0.0,0.14000000000000057,0.0,0.3999999999999986,-4.1600000000034925,1.5899999999999999,-0.020000000000000018,3.0,540
220,2025-07-01 04:00:00,0.0,1.0,0.0,11.49,0,31.5,100495.66,9.1,0.76,0.0,1.0,0.0,0.5,0.0,-0.3999999999999986,32.60000000000582,-2.4000000000000004,-0.020000000000000018,4.0,480
221,2025-07-01 05:00:00,0.0,1.0,0.0,11.11,0,31.4,100585.59,9.25,0.74,0.0,0.0,0.0,-0.3800000000000008,0.0,-0.10000000000000142,89.92999999999302,0.15000000000000036,-0.020000000000000018,5.0,420
222,2025-07-01 06:00:00,0.0,0.75,95.0,10.95,0,31.4,100683.0,7.4,0.73,0.0,-0.25,95.0,-0.16000000000000014,0.0,0.0,97.41000000000349,-1.8499999999999996,-0.010000000000000009,6.0,360
223,2025-07-01 07:00:00,0.0,0.38,298.52,11.99,0,32.7,100713.22,10.78,0.73,0.0,-0.37,203.51999999999998,1.040000000000001,0.0,1.3000000000000043,30.220000000001164,3.379999999999999,0.0,7.0,300
224,2025-07-01 08:00:00,0.0,0.04,510.02,13.48,0,33.1,100739.88,13.27,0.69,0.0,-0.34,211.5,1.4900000000000002,0.0,0.3999999999999986,26.660000000003492,2.49,-0.040000000000000036,8.0,240
225,2025-07-01 09:00:00,0.0,0.46,697.36,14.52,0,33.5,100735.88,16.73,0.65,0.0,0.42000000000000004,187.34000000000003,1.0399999999999991,0.0,0.3999999999999986,-4.0,3.460000000000001,-0.039999999999999925,9.0,180
226,2025-07-01 10:00:00,0.0,0.9,846.64,15.68,0,33.9,100729.89,19.17,0.61,0.0,0.44,149.27999999999997,1.1600000000000001,0.0,0.3999999999999986,-5.990000000005239,2.4400000000000013,-0.040000000000000036,10.0,120
